white_king,d_pawn,e_pawn,black_king,side_to_move
a1,d2,e4,d3,B
b1,d2,e4,d3,B
c1,d2,e4,d3,B
d1,d2,e4,d3,B
e1,d2,e4,d3,B
f1,d2,e4,d3,B
g1,d2,e4,d3,B
h1,d2,e4,d3,B
a2,d2,e4,d3,B
f2,d2,e4,d3,B
g2,d2,e4,d3,B
h2,d2,e4,d3,B
a3,d2,e4,d3,B
g3,d2,e4,d3,B
h3,d2,e4,d3,B
a4,d2,e4,d3,B
g4,d2,e4,d3,B
h4,d2,e4,d3,B
a5,d2,e4,d3,B
g5,d2,e4,d3,B
h5,d2,e4,d3,B
a6,d2,e4,d3,B
b6,d2,e4,d3,B
c6,d2,e4,d3,B
d6,d2,e4,d3,B
e6,d2,e4,d3,B
f6,d2,e4,d3,B
g6,d2,e4,d3,B
h6,d2,e4,d3,B
a7,d2,e4,d3,B
b7,d2,e4,d3,B
c7,d2,e4,d3,B
d7,d2,e4,d3,B
e7,d2,e4,d3,B
f7,d2,e4,d3,B
g7,d2,e4,d3,B
h7,d2,e4,d3,B
a8,d2,e4,d3,B
b8,d2,e4,d3,B
c8,d2,e4,d3,B
d8,d2,e4,d3,B
e8,d2,e4,d3,B
f8,d2,e4,d3,B
g8,d2,e4,d3,B
h8,d2,e4,d3,B
a1,d2,e4,e3,B
b1,d2,e4,e3,B
c1,d2,e4,e3,B
d1,d2,e4,e3,B
e1,d2,e4,e3,B
f1,d2,e4,e3,B
g1,d2,e4,e3,B
h1,d2,e4,e3,B
a2,d2,e4,e3,B
g2,d2,e4,e3,B
h2,d2,e4,e3,B
a3,d2,e4,e3,B
g3,d2,e4,e3,B
h3,d2,e4,e3,B
a4,d2,e4,e3,B
g4,d2,e4,e3,B
h4,d2,e4,e3,B
a5,d2,e4,e3,B
g5,d2,e4,e3,B
h5,d2,e4,e3,B
a6,d2,e4,e3,B
b6,d2,e4,e3,B
c6,d2,e4,e3,B
d6,d2,e4,e3,B
e6,d2,e4,e3,B
f6,d2,e4,e3,B
g6,d2,e4,e3,B
h6,d2,e4,e3,B
a7,d2,e4,e3,B
b7,d2,e4,e3,B
c7,d2,e4,e3,B
d7,d2,e4,e3,B
e7,d2,e4,e3,B
f7,d2,e4,e3,B
g7,d2,e4,e3,B
h7,d2,e4,e3,B
a8,d2,e4,e3,B
b8,d2,e4,e3,B
c8,d2,e4,e3,B
d8,d2,e4,e3,B
e8,d2,e4,e3,B
f8,d2,e4,e3,B
g8,d2,e4,e3,B
h8,d2,e4,e3,B
a1,d2,e4,f3,B
b1,d2,e4,f3,B
c1,d2,e4,f3,B
d1,d2,e4,f3,B
e1,d2,e4,f3,B
f1,d2,e4,f3,B
g1,d2,e4,f3,B
h1,d2,e4,f3,B
a2,d2,e4,f3,B
h2,d2,e4,f3,B
a3,d2,e4,f3,B
h3,d2,e4,f3,B
a4,d2,e4,f3,B
h4,d2,e4,f3,B
a5,d2,e4,f3,B
g5,d2,e4,f3,B
h5,d2,e4,f3,B
a6,d2,e4,f3,B
b6,d2,e4,f3,B
c6,d2,e4,f3,B
d6,d2,e4,f3,B
e6,d2,e4,f3,B
f6,d2,e4,f3,B
g6,d2,e4,f3,B
h6,d2,e4,f3,B
a7,d2,e4,f3,B
b7,d2,e4,f3,B
c7,d2,e4,f3,B
d7,d2,e4,f3,B
e7,d2,e4,f3,B
f7,d2,e4,f3,B
g7,d2,e4,f3,B
h7,d2,e4,f3,B
a8,d2,e4,f3,B
b8,d2,e4,f3,B
c8,d2,e4,f3,B
d8,d2,e4,f3,B
e8,d2,e4,f3,B
f8,d2,e4,f3,B
g8,d2,e4,f3,B
h8,d2,e4,f3,B
a1,d2,e4,d4,B
b1,d2,e4,d4,B
c1,d2,e4,d4,B
d1,d2,e4,d4,B
e1,d2,e4,d4,B
f1,d2,e4,d4,B
g1,d2,e4,d4,B
h1,d2,e4,d4,B
a2,d2,e4,d4,B
e2,d2,e4,d4,B
f2,d2,e4,d4,B
g2,d2,e4,d4,B
h2,d2,e4,d4,B
a3,d2,e4,d4,B
g3,d2,e4,d4,B
h3,d2,e4,d4,B
a4,d2,e4,d4,B
g4,d2,e4,d4,B
h4,d2,e4,d4,B
a5,d2,e4,d4,B
g5,d2,e4,d4,B
h5,d2,e4,d4,B
a6,d2,e4,d4,B
b6,d2,e4,d4,B
c6,d2,e4,d4,B
d6,d2,e4,d4,B
e6,d2,e4,d4,B
f6,d2,e4,d4,B
g6,d2,e4,d4,B
h6,d2,e4,d4,B
a7,d2,e4,d4,B
b7,d2,e4,d4,B
c7,d2,e4,d4,B
d7,d2,e4,d4,B
e7,d2,e4,d4,B
f7,d2,e4,d4,B
g7,d2,e4,d4,B
h7,d2,e4,d4,B
a8,d2,e4,d4,B
b8,d2,e4,d4,B
c8,d2,e4,d4,B
d8,d2,e4,d4,B
e8,d2,e4,d4,B
f8,d2,e4,d4,B
g8,d2,e4,d4,B
h8,d2,e4,d4,B
a1,d2,e4,f4,B
b1,d2,e4,f4,B
c1,d2,e4,f4,B
d1,d2,e4,f4,B
e1,d2,e4,f4,B
f1,d2,e4,f4,B
g1,d2,e4,f4,B
h1,d2,e4,f4,B
a2,d2,e4,f4,B
e2,d2,e4,f4,B
f2,d2,e4,f4,B
g2,d2,e4,f4,B
h2,d2,e4,f4,B
a3,d2,e4,f4,B
h3,d2,e4,f4,B
a4,d2,e4,f4,B
h4,d2,e4,f4,B
a5,d2,e4,f4,B
h5,d2,e4,f4,B
a6,d2,e4,f4,B
b6,d2,e4,f4,B
c6,d2,e4,f4,B
d6,d2,e4,f4,B
e6,d2,e4,f4,B
f6,d2,e4,f4,B
g6,d2,e4,f4,B
h6,d2,e4,f4,B
a7,d2,e4,f4,B
b7,d2,e4,f4,B
c7,d2,e4,f4,B
d7,d2,e4,f4,B
e7,d2,e4,f4,B
f7,d2,e4,f4,B
g7,d2,e4,f4,B
h7,d2,e4,f4,B
a8,d2,e4,f4,B
b8,d2,e4,f4,B
c8,d2,e4,f4,B
d8,d2,e4,f4,B
e8,d2,e4,f4,B
f8,d2,e4,f4,B
g8,d2,e4,f4,B
h8,d2,e4,f4,B
a1,d2,e4,d5,B
b1,d2,e4,d5,B
c1,d2,e4,d5,B
d1,d2,e4,d5,B
e1,d2,e4,d5,B
f1,d2,e4,d5,B
g1,d2,e4,d5,B
h1,d2,e4,d5,B
a2,d2,e4,d5,B
e2,d2,e4,d5,B
f2,d2,e4,d5,B
g2,d2,e4,d5,B
h2,d2,e4,d5,B
a3,d2,e4,d5,B
g3,d2,e4,d5,B
h3,d2,e4,d5,B
a4,d2,e4,d5,B
g4,d2,e4,d5,B
h4,d2,e4,d5,B
a5,d2,e4,d5,B
g5,d2,e4,d5,B
h5,d2,e4,d5,B
a6,d2,e4,d5,B
b6,d2,e4,d5,B
f6,d2,e4,d5,B
g6,d2,e4,d5,B
h6,d2,e4,d5,B
a7,d2,e4,d5,B
b7,d2,e4,d5,B
c7,d2,e4,d5,B
d7,d2,e4,d5,B
e7,d2,e4,d5,B
f7,d2,e4,d5,B
g7,d2,e4,d5,B
h7,d2,e4,d5,B
a8,d2,e4,d5,B
b8,d2,e4,d5,B
c8,d2,e4,d5,B
d8,d2,e4,d5,B
e8,d2,e4,d5,B
f8,d2,e4,d5,B
g8,d2,e4,d5,B
h8,d2,e4,d5,B
a1,d2,e4,e5,B
b1,d2,e4,e5,B
c1,d2,e4,e5,B
d1,d2,e4,e5,B
e1,d2,e4,e5,B
f1,d2,e4,e5,B
g1,d2,e4,e5,B
h1,d2,e4,e5,B
a2,d2,e4,e5,B
e2,d2,e4,e5,B
f2,d2,e4,e5,B
g2,d2,e4,e5,B
h2,d2,e4,e5,B
a3,d2,e4,e5,B
g3,d2,e4,e5,B
h3,d2,e4,e5,B
a4,d2,e4,e5,B
g4,d2,e4,e5,B
h4,d2,e4,e5,B
a5,d2,e4,e5,B
g5,d2,e4,e5,B
h5,d2,e4,e5,B
a6,d2,e4,e5,B
b6,d2,e4,e5,B
c6,d2,e4,e5,B
g6,d2,e4,e5,B
h6,d2,e4,e5,B
a7,d2,e4,e5,B
b7,d2,e4,e5,B
c7,d2,e4,e5,B
d7,d2,e4,e5,B
e7,d2,e4,e5,B
f7,d2,e4,e5,B
g7,d2,e4,e5,B
h7,d2,e4,e5,B
a8,d2,e4,e5,B
b8,d2,e4,e5,B
c8,d2,e4,e5,B
d8,d2,e4,e5,B
e8,d2,e4,e5,B
f8,d2,e4,e5,B
g8,d2,e4,e5,B
h8,d2,e4,e5,B
a1,d2,e4,f5,B
b1,d2,e4,f5,B
c1,d2,e4,f5,B
d1,d2,e4,f5,B
e1,d2,e4,f5,B
f1,d2,e4,f5,B
g1,d2,e4,f5,B
h1,d2,e4,f5,B
a2,d2,e4,f5,B
e2,d2,e4,f5,B
f2,d2,e4,f5,B
g2,d2,e4,f5,B
h2,d2,e4,f5,B
a3,d2,e4,f5,B
g3,d2,e4,f5,B
h3,d2,e4,f5,B
a4,d2,e4,f5,B
h4,d2,e4,f5,B
a5,d2,e4,f5,B
h5,d2,e4,f5,B
a6,d2,e4,f5,B
b6,d2,e4,f5,B
c6,d2,e4,f5,B
d6,d2,e4,f5,B
h6,d2,e4,f5,B
a7,d2,e4,f5,B
b7,d2,e4,f5,B
c7,d2,e4,f5,B
d7,d2,e4,f5,B
e7,d2,e4,f5,B
f7,d2,e4,f5,B
g7,d2,e4,f5,B
h7,d2,e4,f5,B
a8,d2,e4,f5,B
b8,d2,e4,f5,B
c8,d2,e4,f5,B
d8,d2,e4,f5,B
e8,d2,e4,f5,B
f8,d2,e4,f5,B
g8,d2,e4,f5,B
h8,d2,e4,f5,B
a1,d2,e5,d4,B
b1,d2,e5,d4,B
c1,d2,e5,d4,B
d1,d2,e5,d4,B
e1,d2,e5,d4,B
f1,d2,e5,d4,B
g1,d2,e5,d4,B
h1,d2,e5,d4,B
a2,d2,e5,d4,B
g2,d2,e5,d4,B
h2,d2,e5,d4,B
a3,d2,e5,d4,B
g3,d2,e5,d4,B
h3,d2,e5,d4,B
a4,d2,e5,d4,B
g4,d2,e5,d4,B
h4,d2,e5,d4,B
a5,d2,e5,d4,B
g5,d2,e5,d4,B
h5,d2,e5,d4,B
a6,d2,e5,d4,B
g6,d2,e5,d4,B
h6,d2,e5,d4,B
a7,d2,e5,d4,B
b7,d2,e5,d4,B
c7,d2,e5,d4,B
d7,d2,e5,d4,B
e7,d2,e5,d4,B
f7,d2,e5,d4,B
g7,d2,e5,d4,B
h7,d2,e5,d4,B
a8,d2,e5,d4,B
b8,d2,e5,d4,B
c8,d2,e5,d4,B
d8,d2,e5,d4,B
e8,d2,e5,d4,B
f8,d2,e5,d4,B
g8,d2,e5,d4,B
h8,d2,e5,d4,B
a1,d2,e5,e4,B
b1,d2,e5,e4,B
c1,d2,e5,e4,B
d1,d2,e5,e4,B
e1,d2,e5,e4,B
f1,d2,e5,e4,B
g1,d2,e5,e4,B
h1,d2,e5,e4,B
a2,d2,e5,e4,B
g2,d2,e5,e4,B
h2,d2,e5,e4,B
a3,d2,e5,e4,B
g3,d2,e5,e4,B
h3,d2,e5,e4,B
a4,d2,e5,e4,B
g4,d2,e5,e4,B
h4,d2,e5,e4,B
a5,d2,e5,e4,B
g5,d2,e5,e4,B
h5,d2,e5,e4,B
a6,d2,e5,e4,B
g6,d2,e5,e4,B
h6,d2,e5,e4,B
a7,d2,e5,e4,B
b7,d2,e5,e4,B
c7,d2,e5,e4,B
d7,d2,e5,e4,B
e7,d2,e5,e4,B
f7,d2,e5,e4,B
g7,d2,e5,e4,B
h7,d2,e5,e4,B
a8,d2,e5,e4,B
b8,d2,e5,e4,B
c8,d2,e5,e4,B
d8,d2,e5,e4,B
e8,d2,e5,e4,B
f8,d2,e5,e4,B
g8,d2,e5,e4,B
h8,d2,e5,e4,B
a1,d2,e5,f4,B
b1,d2,e5,f4,B
c1,d2,e5,f4,B
d1,d2,e5,f4,B
e1,d2,e5,f4,B
f1,d2,e5,f4,B
g1,d2,e5,f4,B
h1,d2,e5,f4,B
a2,d2,e5,f4,B
g2,d2,e5,f4,B
h2,d2,e5,f4,B
a3,d2,e5,f4,B
h3,d2,e5,f4,B
a4,d2,e5,f4,B
h4,d2,e5,f4,B
a5,d2,e5,f4,B
h5,d2,e5,f4,B
a6,d2,e5,f4,B
g6,d2,e5,f4,B
h6,d2,e5,f4,B
a7,d2,e5,f4,B
b7,d2,e5,f4,B
c7,d2,e5,f4,B
d7,d2,e5,f4,B
e7,d2,e5,f4,B
f7,d2,e5,f4,B
g7,d2,e5,f4,B
h7,d2,e5,f4,B
a8,d2,e5,f4,B
b8,d2,e5,f4,B
c8,d2,e5,f4,B
d8,d2,e5,f4,B
e8,d2,e5,f4,B
f8,d2,e5,f4,B
g8,d2,e5,f4,B
h8,d2,e5,f4,B
a1,d2,e5,d5,B
b1,d2,e5,d5,B
c1,d2,e5,d5,B
d1,d2,e5,d5,B
e1,d2,e5,d5,B
f1,d2,e5,d5,B
g1,d2,e5,d5,B
h1,d2,e5,d5,B
a2,d2,e5,d5,B
g2,d2,e5,d5,B
h2,d2,e5,d5,B
a3,d2,e5,d5,B
e3,d2,e5,d5,B
g3,d2,e5,d5,B
h3,d2,e5,d5,B
a4,d2,e5,d5,B
g4,d2,e5,d5,B
h4,d2,e5,d5,B
a5,d2,e5,d5,B
g5,d2,e5,d5,B
h5,d2,e5,d5,B
a6,d2,e5,d5,B
g6,d2,e5,d5,B
h6,d2,e5,d5,B
a7,d2,e5,d5,B
b7,d2,e5,d5,B
c7,d2,e5,d5,B
d7,d2,e5,d5,B
e7,d2,e5,d5,B
f7,d2,e5,d5,B
g7,d2,e5,d5,B
h7,d2,e5,d5,B
a8,d2,e5,d5,B
b8,d2,e5,d5,B
c8,d2,e5,d5,B
d8,d2,e5,d5,B
e8,d2,e5,d5,B
f8,d2,e5,d5,B
g8,d2,e5,d5,B
h8,d2,e5,d5,B
a1,d2,e5,f5,B
b1,d2,e5,f5,B
c1,d2,e5,f5,B
d1,d2,e5,f5,B
e1,d2,e5,f5,B
f1,d2,e5,f5,B
g1,d2,e5,f5,B
h1,d2,e5,f5,B
a2,d2,e5,f5,B
g2,d2,e5,f5,B
h2,d2,e5,f5,B
a3,d2,e5,f5,B
e3,d2,e5,f5,B
g3,d2,e5,f5,B
h3,d2,e5,f5,B
a4,d2,e5,f5,B
h4,d2,e5,f5,B
a5,d2,e5,f5,B
h5,d2,e5,f5,B
a6,d2,e5,f5,B
h6,d2,e5,f5,B
a7,d2,e5,f5,B
b7,d2,e5,f5,B
c7,d2,e5,f5,B
d7,d2,e5,f5,B
e7,d2,e5,f5,B
f7,d2,e5,f5,B
g7,d2,e5,f5,B
h7,d2,e5,f5,B
a8,d2,e5,f5,B
b8,d2,e5,f5,B
c8,d2,e5,f5,B
d8,d2,e5,f5,B
e8,d2,e5,f5,B
f8,d2,e5,f5,B
g8,d2,e5,f5,B
h8,d2,e5,f5,B
a1,d2,e5,d6,B
b1,d2,e5,d6,B
c1,d2,e5,d6,B
d1,d2,e5,d6,B
e1,d2,e5,d6,B
f1,d2,e5,d6,B
g1,d2,e5,d6,B
h1,d2,e5,d6,B
a2,d2,e5,d6,B
g2,d2,e5,d6,B
h2,d2,e5,d6,B
a3,d2,e5,d6,B
e3,d2,e5,d6,B
g3,d2,e5,d6,B
h3,d2,e5,d6,B
a4,d2,e5,d6,B
g4,d2,e5,d6,B
h4,d2,e5,d6,B
a5,d2,e5,d6,B
g5,d2,e5,d6,B
h5,d2,e5,d6,B
a6,d2,e5,d6,B
g6,d2,e5,d6,B
h6,d2,e5,d6,B
a7,d2,e5,d6,B
b7,d2,e5,d6,B
f7,d2,e5,d6,B
g7,d2,e5,d6,B
h7,d2,e5,d6,B
a8,d2,e5,d6,B
b8,d2,e5,d6,B
c8,d2,e5,d6,B
d8,d2,e5,d6,B
e8,d2,e5,d6,B
f8,d2,e5,d6,B
g8,d2,e5,d6,B
h8,d2,e5,d6,B
a1,d2,e5,e6,B
b1,d2,e5,e6,B
c1,d2,e5,e6,B
d1,d2,e5,e6,B
e1,d2,e5,e6,B
f1,d2,e5,e6,B
g1,d2,e5,e6,B
h1,d2,e5,e6,B
a2,d2,e5,e6,B
g2,d2,e5,e6,B
h2,d2,e5,e6,B
a3,d2,e5,e6,B
e3,d2,e5,e6,B
g3,d2,e5,e6,B
h3,d2,e5,e6,B
a4,d2,e5,e6,B
g4,d2,e5,e6,B
h4,d2,e5,e6,B
a5,d2,e5,e6,B
g5,d2,e5,e6,B
h5,d2,e5,e6,B
a6,d2,e5,e6,B
g6,d2,e5,e6,B
h6,d2,e5,e6,B
a7,d2,e5,e6,B
b7,d2,e5,e6,B
c7,d2,e5,e6,B
g7,d2,e5,e6,B
h7,d2,e5,e6,B
a8,d2,e5,e6,B
b8,d2,e5,e6,B
c8,d2,e5,e6,B
d8,d2,e5,e6,B
e8,d2,e5,e6,B
f8,d2,e5,e6,B
g8,d2,e5,e6,B
h8,d2,e5,e6,B
a1,d2,e5,f6,B
b1,d2,e5,f6,B
c1,d2,e5,f6,B
d1,d2,e5,f6,B
e1,d2,e5,f6,B
f1,d2,e5,f6,B
g1,d2,e5,f6,B
h1,d2,e5,f6,B
a2,d2,e5,f6,B
g2,d2,e5,f6,B
h2,d2,e5,f6,B
a3,d2,e5,f6,B
e3,d2,e5,f6,B
g3,d2,e5,f6,B
h3,d2,e5,f6,B
a4,d2,e5,f6,B
g4,d2,e5,f6,B
h4,d2,e5,f6,B
a5,d2,e5,f6,B
h5,d2,e5,f6,B
a6,d2,e5,f6,B
h6,d2,e5,f6,B
a7,d2,e5,f6,B
b7,d2,e5,f6,B
c7,d2,e5,f6,B
d7,d2,e5,f6,B
h7,d2,e5,f6,B
a8,d2,e5,f6,B
b8,d2,e5,f6,B
c8,d2,e5,f6,B
d8,d2,e5,f6,B
e8,d2,e5,f6,B
f8,d2,e5,f6,B
g8,d2,e5,f6,B
h8,d2,e5,f6,B
e1,d2,e6,c5,B
f1,d2,e6,c5,B
g1,d2,e6,c5,B
h1,d2,e6,c5,B
h2,d2,e6,c5,B
h3,d2,e6,c5,B
h4,d2,e6,c5,B
h5,d2,e6,c5,B
h6,d2,e6,c5,B
h7,d2,e6,c5,B
h8,d2,e6,c5,B
a1,d2,e6,d5,B
b1,d2,e6,d5,B
c1,d2,e6,d5,B
d1,d2,e6,d5,B
e1,d2,e6,d5,B
f1,d2,e6,d5,B
g1,d2,e6,d5,B
h1,d2,e6,d5,B
a2,d2,e6,d5,B
e2,d2,e6,d5,B
f2,d2,e6,d5,B
g2,d2,e6,d5,B
h2,d2,e6,d5,B
a3,d2,e6,d5,B
g3,d2,e6,d5,B
h3,d2,e6,d5,B
a4,d2,e6,d5,B
g4,d2,e6,d5,B
h4,d2,e6,d5,B
a5,d2,e6,d5,B
g5,d2,e6,d5,B
h5,d2,e6,d5,B
a6,d2,e6,d5,B
g6,d2,e6,d5,B
h6,d2,e6,d5,B
a7,d2,e6,d5,B
g7,d2,e6,d5,B
h7,d2,e6,d5,B
a8,d2,e6,d5,B
b8,d2,e6,d5,B
c8,d2,e6,d5,B
d8,d2,e6,d5,B
e8,d2,e6,d5,B
f8,d2,e6,d5,B
g8,d2,e6,d5,B
h8,d2,e6,d5,B
a1,d2,e6,e5,B
b1,d2,e6,e5,B
c1,d2,e6,e5,B
d1,d2,e6,e5,B
e1,d2,e6,e5,B
f1,d2,e6,e5,B
g1,d2,e6,e5,B
h1,d2,e6,e5,B
a2,d2,e6,e5,B
e2,d2,e6,e5,B
f2,d2,e6,e5,B
g2,d2,e6,e5,B
h2,d2,e6,e5,B
a3,d2,e6,e5,B
g3,d2,e6,e5,B
h3,d2,e6,e5,B
a4,d2,e6,e5,B
g4,d2,e6,e5,B
h4,d2,e6,e5,B
a5,d2,e6,e5,B
g5,d2,e6,e5,B
h5,d2,e6,e5,B
a6,d2,e6,e5,B
g6,d2,e6,e5,B
h6,d2,e6,e5,B
a7,d2,e6,e5,B
g7,d2,e6,e5,B
h7,d2,e6,e5,B
a8,d2,e6,e5,B
b8,d2,e6,e5,B
c8,d2,e6,e5,B
d8,d2,e6,e5,B
e8,d2,e6,e5,B
f8,d2,e6,e5,B
g8,d2,e6,e5,B
h8,d2,e6,e5,B
a1,d2,e6,f5,B
b1,d2,e6,f5,B
c1,d2,e6,f5,B
d1,d2,e6,f5,B
e1,d2,e6,f5,B
f1,d2,e6,f5,B
g1,d2,e6,f5,B
h1,d2,e6,f5,B
a2,d2,e6,f5,B
e2,d2,e6,f5,B
f2,d2,e6,f5,B
g2,d2,e6,f5,B
h2,d2,e6,f5,B
a3,d2,e6,f5,B
g3,d2,e6,f5,B
h3,d2,e6,f5,B
a4,d2,e6,f5,B
h4,d2,e6,f5,B
a5,d2,e6,f5,B
h5,d2,e6,f5,B
a6,d2,e6,f5,B
h6,d2,e6,f5,B
a7,d2,e6,f5,B
g7,d2,e6,f5,B
h7,d2,e6,f5,B
a8,d2,e6,f5,B
b8,d2,e6,f5,B
c8,d2,e6,f5,B
d8,d2,e6,f5,B
e8,d2,e6,f5,B
f8,d2,e6,f5,B
g8,d2,e6,f5,B
h8,d2,e6,f5,B
e1,d2,e6,g5,B
f1,d2,e6,g5,B
g1,d2,e6,g5,B
h1,d2,e6,g5,B
h2,d2,e6,g5,B
h3,d2,e6,g5,B
h7,d2,e6,g5,B
g8,d2,e6,g5,B
h8,d2,e6,g5,B
e1,d2,e6,c6,B
f1,d2,e6,c6,B
g1,d2,e6,c6,B
h1,d2,e6,c6,B
h2,d2,e6,c6,B
h3,d2,e6,c6,B
h4,d2,e6,c6,B
h5,d2,e6,c6,B
h6,d2,e6,c6,B
h7,d2,e6,c6,B
h8,d2,e6,c6,B
e1,d2,e6,d6,W
f1,d2,e6,d6,W
g1,d2,e6,d6,W
h1,d2,e6,d6,W
h2,d2,e6,d6,W
h3,d2,e6,d6,W
h4,d2,e6,d6,W
h5,d2,e6,d6,W
h6,d2,e6,d6,W
h7,d2,e6,d6,W
h8,d2,e6,d6,W
a1,d2,e6,d6,B
b1,d2,e6,d6,B
c1,d2,e6,d6,B
d1,d2,e6,d6,B
e1,d2,e6,d6,B
f1,d2,e6,d6,B
g1,d2,e6,d6,B
h1,d2,e6,d6,B
a2,d2,e6,d6,B
e2,d2,e6,d6,B
f2,d2,e6,d6,B
g2,d2,e6,d6,B
h2,d2,e6,d6,B
a3,d2,e6,d6,B
g3,d2,e6,d6,B
h3,d2,e6,d6,B
a4,d2,e6,d6,B
g4,d2,e6,d6,B
h4,d2,e6,d6,B
a5,d2,e6,d6,B
g5,d2,e6,d6,B
h5,d2,e6,d6,B
a6,d2,e6,d6,B
g6,d2,e6,d6,B
h6,d2,e6,d6,B
a7,d2,e6,d6,B
g7,d2,e6,d6,B
h7,d2,e6,d6,B
a8,d2,e6,d6,B
b8,d2,e6,d6,B
c8,d2,e6,d6,B
d8,d2,e6,d6,B
e8,d2,e6,d6,B
f8,d2,e6,d6,B
g8,d2,e6,d6,B
h8,d2,e6,d6,B
e1,d2,e6,f6,W
f1,d2,e6,f6,W
g1,d2,e6,f6,W
h1,d2,e6,f6,W
h2,d2,e6,f6,W
h3,d2,e6,f6,W
h4,d2,e6,f6,W
h5,d2,e6,f6,W
h6,d2,e6,f6,W
h7,d2,e6,f6,W
g8,d2,e6,f6,W
h8,d2,e6,f6,W
a1,d2,e6,f6,B
b1,d2,e6,f6,B
c1,d2,e6,f6,B
d1,d2,e6,f6,B
e1,d2,e6,f6,B
f1,d2,e6,f6,B
g1,d2,e6,f6,B
h1,d2,e6,f6,B
a2,d2,e6,f6,B
e2,d2,e6,f6,B
f2,d2,e6,f6,B
g2,d2,e6,f6,B
h2,d2,e6,f6,B
a3,d2,e6,f6,B
g3,d2,e6,f6,B
h3,d2,e6,f6,B
a4,d2,e6,f6,B
g4,d2,e6,f6,B
h4,d2,e6,f6,B
a5,d2,e6,f6,B
h5,d2,e6,f6,B
a6,d2,e6,f6,B
h6,d2,e6,f6,B
a7,d2,e6,f6,B
h7,d2,e6,f6,B
a8,d2,e6,f6,B
b8,d2,e6,f6,B
c8,d2,e6,f6,B
d8,d2,e6,f6,B
e8,d2,e6,f6,B
f8,d2,e6,f6,B
g8,d2,e6,f6,B
h8,d2,e6,f6,B
e1,d2,e6,g6,B
f1,d2,e6,g6,B
g1,d2,e6,g6,B
h1,d2,e6,g6,B
h2,d2,e6,g6,B
h3,d2,e6,g6,B
h4,d2,e6,g6,B
g8,d2,e6,g6,B
h8,d2,e6,g6,B
e1,d2,e6,c7,B
f1,d2,e6,c7,B
g1,d2,e6,c7,B
h1,d2,e6,c7,B
h2,d2,e6,c7,B
h3,d2,e6,c7,B
h4,d2,e6,c7,B
h5,d2,e6,c7,B
h6,d2,e6,c7,B
h7,d2,e6,c7,B
h8,d2,e6,c7,B
a1,d2,e6,d7,B
b1,d2,e6,d7,B
c1,d2,e6,d7,B
d1,d2,e6,d7,B
e1,d2,e6,d7,B
f1,d2,e6,d7,B
g1,d2,e6,d7,B
h1,d2,e6,d7,B
a2,d2,e6,d7,B
e2,d2,e6,d7,B
f2,d2,e6,d7,B
g2,d2,e6,d7,B
h2,d2,e6,d7,B
a3,d2,e6,d7,B
g3,d2,e6,d7,B
h3,d2,e6,d7,B
a4,d2,e6,d7,B
g4,d2,e6,d7,B
h4,d2,e6,d7,B
a5,d2,e6,d7,B
g5,d2,e6,d7,B
h5,d2,e6,d7,B
a6,d2,e6,d7,B
g6,d2,e6,d7,B
h6,d2,e6,d7,B
a7,d2,e6,d7,B
g7,d2,e6,d7,B
h7,d2,e6,d7,B
a8,d2,e6,d7,B
b8,d2,e6,d7,B
f8,d2,e6,d7,B
g8,d2,e6,d7,B
h8,d2,e6,d7,B
e1,d2,e6,e7,W
f1,d2,e6,e7,W
g1,d2,e6,e7,W
h1,d2,e6,e7,W
h2,d2,e6,e7,W
h3,d2,e6,e7,W
h4,d2,e6,e7,W
h5,d2,e6,e7,W
h6,d2,e6,e7,W
g7,d2,e6,e7,W
h7,d2,e6,e7,W
g8,d2,e6,e7,W
h8,d2,e6,e7,W
a1,d2,e6,e7,B
b1,d2,e6,e7,B
c1,d2,e6,e7,B
d1,d2,e6,e7,B
e1,d2,e6,e7,B
f1,d2,e6,e7,B
g1,d2,e6,e7,B
h1,d2,e6,e7,B
a2,d2,e6,e7,B
e2,d2,e6,e7,B
f2,d2,e6,e7,B
g2,d2,e6,e7,B
h2,d2,e6,e7,B
a3,d2,e6,e7,B
g3,d2,e6,e7,B
h3,d2,e6,e7,B
a4,d2,e6,e7,B
g4,d2,e6,e7,B
h4,d2,e6,e7,B
a5,d2,e6,e7,B
g5,d2,e6,e7,B
h5,d2,e6,e7,B
a6,d2,e6,e7,B
g6,d2,e6,e7,B
h6,d2,e6,e7,B
a7,d2,e6,e7,B
g7,d2,e6,e7,B
h7,d2,e6,e7,B
a8,d2,e6,e7,B
b8,d2,e6,e7,B
c8,d2,e6,e7,B
g8,d2,e6,e7,B
h8,d2,e6,e7,B
a1,d2,e6,f7,B
b1,d2,e6,f7,B
c1,d2,e6,f7,B
d1,d2,e6,f7,B
e1,d2,e6,f7,B
f1,d2,e6,f7,B
g1,d2,e6,f7,B
h1,d2,e6,f7,B
a2,d2,e6,f7,B
e2,d2,e6,f7,B
f2,d2,e6,f7,B
g2,d2,e6,f7,B
h2,d2,e6,f7,B
a3,d2,e6,f7,B
g3,d2,e6,f7,B
h3,d2,e6,f7,B
a4,d2,e6,f7,B
g4,d2,e6,f7,B
h4,d2,e6,f7,B
a5,d2,e6,f7,B
g5,d2,e6,f7,B
h5,d2,e6,f7,B
a6,d2,e6,f7,B
h6,d2,e6,f7,B
a7,d2,e6,f7,B
